ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92081,2011,Male,30 to 39,2001
91902,2011,Male,30 to 39,961
92060,2011,Male,30 to 39,37
92161,2011,Male,30 to 39,0
91980,2011,Male,30 to 39,14
92093,2011,Male,30 to 39,65
92057,2011,Male,30 to 39,3378
92027,2011,Male,30 to 39,3588
91963,2011,Male,30 to 39,54
91917,2011,Male,30 to 39,49
92110,2011,Male,30 to 39,2114
92028,2011,Male,30 to 39,2378
92131,2011,Male,30 to 39,2237
92154,2011,Male,30 to 39,6484
92069,2011,Male,30 to 39,3177
92054,2011,Male,30 to 39,2950
92116,2011,Male,30 to 39,3591
92007,2011,Male,30 to 39,933
92127,2011,Male,30 to 39,3122
92102,2011,Male,30 to 39,3818
92025,2011,Male,30 to 39,3402
92126,2011,Male,30 to 39,6009
92055,2011,Male,30 to 39,1492
91941,2011,Male,30 to 39,1985
92106,2011,Male,30 to 39,1510
92118,2011,Male,30 to 39,872
92040,2011,Male,30 to 39,2392
92059,2011,Male,30 to 39,100
92066,2011,Male,30 to 39,14
91945,2011,Male,30 to 39,1695
92070,2011,Male,30 to 39,32
92084,2011,Male,30 to 39,3067
92129,2011,Male,30 to 39,3146
91913,2011,Male,40 to 49,3097
91941,2011,Male,40 to 49,2151
92121,2011,Male,40 to 49,310
92115,2011,Male,40 to 49,3590
92061,2011,Male,40 to 49,200
92081,2011,Male,40 to 49,1909
91950,2011,Male,40 to 49,3497
92019,2011,Male,40 to 49,2918
92536,2011,Male,40 to 49,24
92104,2011,Male,40 to 49,3918
91905,2011,Male,40 to 49,112
92107,2011,Male,40 to 49,1969
92091,2011,Male,40 to 49,149
92672,2011,Male,40 to 49,69
92060,2011,Male,40 to 49,46
92124,2011,Male,40 to 49,1705
92120,2011,Male,40 to 49,1744
92113,2011,Male,40 to 49,3344
91914,2011,Male,40 to 49,1355
92111,2011,Male,40 to 49,3244
91934,2011,Male,40 to 49,61
92021,2011,Male,40 to 49,4524
92036,2011,Male,40 to 49,260
91932,2011,Male,40 to 49,1627
92069,2011,Male,40 to 49,3414
92131,2011,Male,40 to 49,3090
92134,2011,Male,40 to 49,2
92058,2011,Male,40 to 49,1490
92093,2011,Male,40 to 49,14
92071,2011,Male,40 to 49,3955
92066,2011,Male,40 to 49,16
92108,2011,Male,40 to 49,1212
91942,2011,Male,40 to 49,2517
92007,2011,Male,40 to 49,775
92082,2011,Male,40 to 49,1173
92155,2011,Male,40 to 49,21
92084,2011,Male,40 to 49,3220
92025,2011,Male,40 to 49,3354
92106,2011,Male,40 to 49,1318
92182,2011,Male,40 to 49,2
91962,2011,Male,40 to 49,78
92123,2011,Male,40 to 49,1613
91902,2011,Male,40 to 49,1098
92010,2011,Male,40 to 49,1128
92126,2011,Male,40 to 49,5109
92014,2011,Male,40 to 49,868
92109,2011,Male,40 to 49,2878
92161,2011,Male,40 to 49,0
92065,2011,Male,40 to 49,2625
92122,2011,Male,40 to 49,2219
92140,2011,Male,40 to 49,7
92128,2011,Male,40 to 49,3460
92075,2011,Male,40 to 49,855
92011,2011,Male,40 to 49,1795
92056,2011,Male,40 to 49,3335
92028,2011,Male,40 to 49,2862
92139,2011,Male,40 to 49,2205
92078,2011,Male,40 to 49,2899
91963,2011,Male,40 to 49,75
92145,2011,Male,40 to 49,4
91977,2011,Male,40 to 49,4027
92105,2011,Male,40 to 49,4750
91911,2011,Male,40 to 49,5592
92096,2011,Male,40 to 49,2
92136,2011,Male,40 to 49,358
92086,2011,Male,40 to 49,62
92004,2011,Male,40 to 49,213
92117,2011,Male,40 to 49,3716
91901,2011,Male,40 to 49,1203
92101,2011,Male,40 to 49,3596
92057,2011,Male,40 to 49,3857
92083,2011,Male,40 to 49,2524
91915,2011,Male,40 to 49,2163
91931,2011,Male,40 to 49,24
92110,2011,Male,40 to 49,1619
91910,2011,Male,40 to 49,5232
91978,2011,Male,40 to 49,507
92135,2011,Male,40 to 49,204
92059,2011,Male,40 to 49,109
92130,2011,Male,40 to 49,4999
92118,2011,Male,40 to 49,1165
92119,2011,Male,40 to 49,1601
92029,2011,Male,40 to 49,1178
92064,2011,Male,40 to 49,3589
92114,2011,Male,40 to 49,4027
91948,2011,Male,40 to 49,30
92026,2011,Male,40 to 49,3502
92067,2011,Male,40 to 49,641
92154,2011,Male,40 to 49,6525
92054,2011,Male,40 to 49,2789
92008,2011,Male,40 to 49,1886
91935,2011,Male,40 to 49,663
91945,2011,Male,40 to 49,1748
92027,2011,Male,40 to 49,3893
92003,2011,Male,40 to 49,293
92055,2011,Male,40 to 49,321
92037,2011,Male,40 to 49,2337
92116,2011,Male,40 to 49,2827
92259,2011,Male,40 to 49,0
92103,2011,Male,40 to 49,3018
92173,2011,Male,40 to 49,1795
91916,2011,Male,40 to 49,165
92127,2011,Male,40 to 49,3414
91980,2011,Male,40 to 49,10
92070,2011,Male,40 to 49,34
92024,2011,Male,40 to 49,3906
91917,2011,Male,40 to 49,54
92020,2011,Male,40 to 49,3896
92129,2011,Male,40 to 49,4157
91906,2011,Male,40 to 49,266
92040,2011,Male,40 to 49,2925
92009,2011,Male,40 to 49,3496
92102,2011,Male,40 to 49,3070
91917,2011,Male,50 to 59,94
92182,2011,Male,50 to 59,0
91910,2011,Male,50 to 59,4658
91911,2011,Male,50 to 59,4495
92105,2011,Male,50 to 59,3337
92101,2011,Male,50 to 59,2897
92093,2011,Male,50 to 59,13
92119,2011,Male,50 to 59,1593
92083,2011,Male,50 to 59,2034
92009,2011,Male,50 to 59,3019
92113,2011,Male,50 to 59,2422
92259,2011,Male,50 to 59,0
91935,2011,Male,50 to 59,844
92056,2011,Male,50 to 59,3267
92081,2011,Male,50 to 59,1718
92071,2011,Male,50 to 59,3840
92040,2011,Male,50 to 59,3156
92120,2011,Male,50 to 59,1788
92091,2011,Male,50 to 59,153
92110,2011,Male,50 to 59,1650
91980,2011,Male,50 to 59,8
92135,2011,Male,50 to 59,39
92102,2011,Male,50 to 59,2105
92069,2011,Male,50 to 59,2610
92067,2011,Male,50 to 59,778
92118,2011,Male,50 to 59,1106
92096,2011,Male,50 to 59,2
91915,2011,Male,50 to 59,1221
92004,2011,Male,50 to 59,285
91906,2011,Male,50 to 59,285
92064,2011,Male,50 to 59,4042
91914,2011,Male,50 to 59,939
92011,2011,Male,50 to 59,1654
91945,2011,Male,50 to 59,1760
92131,2011,Male,50 to 59,2617
92036,2011,Male,50 to 59,347
91977,2011,Male,50 to 59,3765
92060,2011,Male,50 to 59,63
92126,2011,Male,50 to 59,4357
92104,2011,Male,50 to 59,2784
92161,2011,Male,50 to 59,0
92021,2011,Male,50 to 59,4539
92154,2011,Male,50 to 59,4792
92155,2011,Male,50 to 59,3
92054,2011,Male,50 to 59,2527
92059,2011,Male,50 to 59,113
91932,2011,Male,50 to 59,1546
92103,2011,Male,50 to 59,2327
92173,2011,Male,50 to 59,1365
92127,2011,Male,50 to 59,2536
92672,2011,Male,50 to 59,18
92020,2011,Male,50 to 59,3716
92078,2011,Male,50 to 59,2129
92027,2011,Male,50 to 59,3260
92114,2011,Male,50 to 59,4272
92115,2011,Male,50 to 59,2913
92061,2011,Male,50 to 59,194
91931,2011,Male,50 to 59,42
92037,2011,Male,50 to 59,2507
91902,2011,Male,50 to 59,1221
92145,2011,Male,50 to 59,1
92106,2011,Male,50 to 59,1370
91916,2011,Male,50 to 59,195
92065,2011,Male,50 to 59,3053
92128,2011,Male,50 to 59,3003
92082,2011,Male,50 to 59,1400
92003,2011,Male,50 to 59,318
92121,2011,Male,50 to 59,245
91978,2011,Male,50 to 59,536
91962,2011,Male,50 to 59,165
91942,2011,Male,50 to 59,2386
92029,2011,Male,50 to 59,1494
92075,2011,Male,50 to 59,864
92066,2011,Male,50 to 59,29
91963,2011,Male,50 to 59,74
92108,2011,Male,50 to 59,953
92536,2011,Male,50 to 59,38
91905,2011,Male,50 to 59,172
92124,2011,Male,50 to 59,1381
91948,2011,Male,50 to 59,53
92024,2011,Male,50 to 59,4202
91913,2011,Male,50 to 59,2199
92058,2011,Male,50 to 59,1332
92070,2011,Male,50 to 59,71
92028,2011,Male,50 to 59,3263
92136,2011,Male,50 to 59,39
91901,2011,Male,50 to 59,1430
92055,2011,Male,50 to 59,92
92122,2011,Male,50 to 59,1840
92019,2011,Male,50 to 59,3223
92008,2011,Male,50 to 59,1984
92111,2011,Male,50 to 59,2746
92107,2011,Male,50 to 59,1838
91950,2011,Male,50 to 59,3089
92109,2011,Male,50 to 59,2151
92140,2011,Male,50 to 59,0
92010,2011,Male,50 to 59,1091
92130,2011,Male,50 to 59,3826
92139,2011,Male,50 to 59,1979
92084,2011,Male,50 to 59,3016
92134,2011,Male,50 to 59,1
92026,2011,Male,50 to 59,3325
92117,2011,Male,50 to 59,3532
91941,2011,Male,50 to 59,2365
91934,2011,Male,50 to 59,83
92007,2011,Male,50 to 59,841
92014,2011,Male,50 to 59,1155
92129,2011,Male,50 to 59,4147
92057,2011,Male,50 to 59,3188
92116,2011,Male,50 to 59,2226
92086,2011,Male,50 to 59,99
92025,2011,Male,50 to 59,2856
92123,2011,Male,50 to 59,1427
92025,2011,Male,60 to 69,1640
92118,2011,Male,60 to 69,960
92026,2011,Male,60 to 69,2243
91931,2011,Male,60 to 69,40
91917,2011,Male,60 to 69,53
91948,2011,Male,60 to 69,31
91945,2011,Male,60 to 69,936
92065,2011,Male,60 to 69,1900
92008,2011,Male,60 to 69,1363
92108,2011,Male,60 to 69,542
92119,2011,Male,60 to 69,1156
92129,2011,Male,60 to 69,2140
91901,2011,Male,60 to 69,994
92259,2011,Male,60 to 69,0
92130,2011,Male,60 to 69,1648
92093,2011,Male,60 to 69,14
92024,2011,Male,60 to 69,2817
92091,2011,Male,60 to 69,125
92122,2011,Male,60 to 69,1452
92019,2011,Male,60 to 69,2156
92058,2011,Male,60 to 69,764
92103,2011,Male,60 to 69,1619
92040,2011,Male,60 to 69,1895
92155,2011,Male,60 to 69,1
92124,2011,Male,60 to 69,1157
92036,2011,Male,60 to 69,346
91911,2011,Male,60 to 69,2599
92106,2011,Male,60 to 69,1103
92059,2011,Male,60 to 69,56
91916,2011,Male,60 to 69,151
92069,2011,Male,60 to 69,1488
92115,2011,Male,60 to 69,1711
91914,2011,Male,60 to 69,492
92078,2011,Male,60 to 69,1590
92101,2011,Male,60 to 69,1805
91902,2011,Male,60 to 69,879
92057,2011,Male,60 to 69,1934
92096,2011,Male,60 to 69,0
92071,2011,Male,60 to 69,2282
92003,2011,Male,60 to 69,250
92070,2011,Male,60 to 69,72
91962,2011,Male,60 to 69,117
92084,2011,Male,60 to 69,1875
92121,2011,Male,60 to 69,114
92081,2011,Male,60 to 69,1052
91935,2011,Male,60 to 69,610
91950,2011,Male,60 to 69,1732
92056,2011,Male,60 to 69,2170
92009,2011,Male,60 to 69,1896
92131,2011,Male,60 to 69,1556
92182,2011,Male,60 to 69,0
92154,2011,Male,60 to 69,2715
92020,2011,Male,60 to 69,2352
92135,2011,Male,60 to 69,10
91932,2011,Male,60 to 69,905
92007,2011,Male,60 to 69,558
92126,2011,Male,60 to 69,2893
92054,2011,Male,60 to 69,1475
92161,2011,Male,60 to 69,0
92140,2011,Male,60 to 69,1
92037,2011,Male,60 to 69,2159
92075,2011,Male,60 to 69,731
92021,2011,Male,60 to 69,2735
92114,2011,Male,60 to 69,2530
92139,2011,Male,60 to 69,1244
92066,2011,Male,60 to 69,34
92104,2011,Male,60 to 69,1599
91941,2011,Male,60 to 69,1601
92067,2011,Male,60 to 69,741
92111,2011,Male,60 to 69,1703
91977,2011,Male,60 to 69,2276
92128,2011,Male,60 to 69,2292
92123,2011,Male,60 to 69,732
92105,2011,Male,60 to 69,1825
91963,2011,Male,60 to 69,57
91906,2011,Male,60 to 69,214
92145,2011,Male,60 to 69,0
92113,2011,Male,60 to 69,1225
92028,2011,Male,60 to 69,2629
92672,2011,Male,60 to 69,10
91980,2011,Male,60 to 69,8
92173,2011,Male,60 to 69,796
92061,2011,Male,60 to 69,140
92127,2011,Male,60 to 69,1275
92027,2011,Male,60 to 69,1921
92116,2011,Male,60 to 69,1258
92136,2011,Male,60 to 69,2
91915,2011,Male,60 to 69,573
92055,2011,Male,60 to 69,32
92010,2011,Male,60 to 69,654
91913,2011,Male,60 to 69,1058
92110,2011,Male,60 to 69,1159
92134,2011,Male,60 to 69,0
91910,2011,Male,60 to 69,2843
92029,2011,Male,60 to 69,1109
92086,2011,Male,60 to 69,109
92120,2011,Male,60 to 69,1315
91934,2011,Male,60 to 69,62
91905,2011,Male,60 to 69,121
91942,2011,Male,60 to 69,1365
92083,2011,Male,60 to 69,999
92102,2011,Male,60 to 69,1138
92117,2011,Male,60 to 69,2024
92060,2011,Male,60 to 69,66
92064,2011,Male,60 to 69,2481
92014,2011,Male,60 to 69,1127
92082,2011,Male,60 to 69,1029
92011,2011,Male,60 to 69,1125
92109,2011,Male,60 to 69,1640
92536,2011,Male,60 to 69,31
92107,2011,Male,60 to 69,1197
91978,2011,Male,60 to 69,362
92004,2011,Male,60 to 69,403
91915,2011,Male,70 to 79,194
92078,2011,Male,70 to 79,1042
92009,2011,Male,70 to 79,795
92128,2011,Male,70 to 79,1378
92135,2011,Male,70 to 79,0
92020,2011,Male,70 to 79,1261
91913,2011,Male,70 to 79,504
92081,2011,Male,70 to 79,557
92014,2011,Male,70 to 79,580
92069,2011,Male,70 to 79,723
92103,2011,Male,70 to 79,855
92061,2011,Male,70 to 79,72
92027,2011,Male,70 to 79,934
91980,2011,Male,70 to 79,6
92025,2011,Male,70 to 79,777
92110,2011,Male,70 to 79,536
91977,2011,Male,70 to 79,1183
92007,2011,Male,70 to 79,202
92091,2011,Male,70 to 79,47
92064,2011,Male,70 to 79,1029
92059,2011,Male,70 to 79,41
92117,2011,Male,70 to 79,1317
92154,2011,Male,70 to 79,1536
91962,2011,Male,70 to 79,53
92036,2011,Male,70 to 79,200
91917,2011,Male,70 to 79,16
92131,2011,Male,70 to 79,579
92037,2011,Male,70 to 79,1447
92071,2011,Male,70 to 79,1031
91978,2011,Male,70 to 79,145
92066,2011,Male,70 to 79,20
91906,2011,Male,70 to 79,130
92084,2011,Male,70 to 79,1004
91941,2011,Male,70 to 79,860
92026,2011,Male,70 to 79,1210
91935,2011,Male,70 to 79,264
92101,2011,Male,70 to 79,967
92010,2011,Male,70 to 79,323
91931,2011,Male,70 to 79,12
92108,2011,Male,70 to 79,244
92096,2011,Male,70 to 79,0
92155,2011,Male,70 to 79,1
92054,2011,Male,70 to 79,739
91905,2011,Male,70 to 79,62
92145,2011,Male,70 to 79,0
91950,2011,Male,70 to 79,1094
92127,2011,Male,70 to 79,546
92011,2011,Male,70 to 79,654
92004,2011,Male,70 to 79,309
92119,2011,Male,70 to 79,812
92065,2011,Male,70 to 79,753
92058,2011,Male,70 to 79,450
92129,2011,Male,70 to 79,819
92182,2011,Male,70 to 79,0
91916,2011,Male,70 to 79,51
92055,2011,Male,70 to 79,13
92124,2011,Male,70 to 79,485
92083,2011,Male,70 to 79,503
92075,2011,Male,70 to 79,434
92086,2011,Male,70 to 79,68
91910,2011,Male,70 to 79,1634
92672,2011,Male,70 to 79,3
92008,2011,Male,70 to 79,687
92019,2011,Male,70 to 79,1006
92060,2011,Male,70 to 79,33
92102,2011,Male,70 to 79,542
92021,2011,Male,70 to 79,1355
92111,2011,Male,70 to 79,1034
91932,2011,Male,70 to 79,454
91911,2011,Male,70 to 79,1761
92003,2011,Male,70 to 79,183
92040,2011,Male,70 to 79,913
92120,2011,Male,70 to 79,920
92093,2011,Male,70 to 79,12
92134,2011,Male,70 to 79,0
92106,2011,Male,70 to 79,587
92115,2011,Male,70 to 79,880
91963,2011,Male,70 to 79,25
92057,2011,Male,70 to 79,1231
92104,2011,Male,70 to 79,635
91945,2011,Male,70 to 79,440
92123,2011,Male,70 to 79,505
91934,2011,Male,70 to 79,39
91942,2011,Male,70 to 79,718
92116,2011,Male,70 to 79,421
92029,2011,Male,70 to 79,584
92028,2011,Male,70 to 79,1565
91901,2011,Male,70 to 79,462
92114,2011,Male,70 to 79,1382
92140,2011,Male,70 to 79,0
92105,2011,Male,70 to 79,976
92136,2011,Male,70 to 79,0
92259,2011,Male,70 to 79,0
92024,2011,Male,70 to 79,1161
92082,2011,Male,70 to 79,520
91902,2011,Male,70 to 79,535
92070,2011,Male,70 to 79,31
92173,2011,Male,70 to 79,451
92139,2011,Male,70 to 79,674
92118,2011,Male,70 to 79,610
92121,2011,Male,70 to 79,60
92126,2011,Male,70 to 79,1210
92113,2011,Male,70 to 79,579
92067,2011,Male,70 to 79,318
92130,2011,Male,70 to 79,591
92107,2011,Male,70 to 79,454
92536,2011,Male,70 to 79,14
91948,2011,Male,70 to 79,20
91914,2011,Male,70 to 79,242
92109,2011,Male,70 to 79,786
92122,2011,Male,70 to 79,941
92161,2011,Male,70 to 79,0
92056,2011,Male,70 to 79,1386
91978,2011,Male,80+,102
91906,2011,Male,80+,51
92121,2011,Male,80+,23
92110,2011,Male,80+,497
92024,2011,Male,80+,1032
92672,2011,Male,80+,1
92129,2011,Male,80+,315
92122,2011,Male,80+,759
92026,2011,Male,80+,906
91962,2011,Male,80+,19
92109,2011,Male,80+,585
92127,2011,Male,80+,433
92004,2011,Male,80+,169
91914,2011,Male,80+,102
91915,2011,Male,80+,87
92111,2011,Male,80+,662
91905,2011,Male,80+,22
92027,2011,Male,80+,572
92102,2011,Male,80+,329
92070,2011,Male,80+,10
92029,2011,Male,80+,284
92536,2011,Male,80+,10
92114,2011,Male,80+,591
91977,2011,Male,80+,684
92020,2011,Male,80+,877
92054,2011,Male,80+,454
91941,2011,Male,80+,614
92037,2011,Male,80+,1291
92014,2011,Male,80+,299
92115,2011,Male,80+,660
92123,2011,Male,80+,362
92028,2011,Male,80+,903
91916,2011,Male,80+,25
92078,2011,Male,80+,963
92081,2011,Male,80+,460
92136,2011,Male,80+,0
91950,2011,Male,80+,765
92007,2011,Male,80+,144
92036,2011,Male,80+,76
92066,2011,Male,80+,10
92084,2011,Male,80+,700
91980,2011,Male,80+,4
92021,2011,Male,80+,736
91945,2011,Male,80+,354
92086,2011,Male,80+,22
92105,2011,Male,80+,515
92135,2011,Male,80+,0
92154,2011,Male,80+,766
92113,2011,Male,80+,326
92003,2011,Male,80+,125
92131,2011,Male,80+,218
91932,2011,Male,80+,275
92060,2011,Male,80+,13
92010,2011,Male,80+,254
92082,2011,Male,80+,314
92130,2011,Male,80+,291
92259,2011,Male,80+,0
91917,2011,Male,80+,8
92108,2011,Male,80+,250
92057,2011,Male,80+,861
92059,2011,Male,80+,13
92056,2011,Male,80+,1276
91931,2011,Male,80+,2
92155,2011,Male,80+,0
91963,2011,Male,80+,17
92065,2011,Male,80+,405
92106,2011,Male,80+,449
92058,2011,Male,80+,299
92067,2011,Male,80+,204
92126,2011,Male,80+,502
92120,2011,Male,80+,777
92103,2011,Male,80+,558
92124,2011,Male,80+,247
92096,2011,Male,80+,0
92117,2011,Male,80+,991
92075,2011,Male,80+,249
92011,2011,Male,80+,411
92061,2011,Male,80+,30
92069,2011,Male,80+,431
92101,2011,Male,80+,517
91901,2011,Male,80+,231
92071,2011,Male,80+,596
91913,2011,Male,80+,218
92140,2011,Male,80+,0
92025,2011,Male,80+,626
91935,2011,Male,80+,105
92091,2011,Male,80+,26
92119,2011,Male,80+,606
92064,2011,Male,80+,655
92083,2011,Male,80+,281
92040,2011,Male,80+,499
92134,2011,Male,80+,0
92107,2011,Male,80+,359
92173,2011,Male,80+,272
92104,2011,Male,80+,359
92182,2011,Male,80+,0
92145,2011,Male,80+,3
91911,2011,Male,80+,1134
92093,2011,Male,80+,8
92116,2011,Male,80+,240
91902,2011,Male,80+,302
92161,2011,Male,80+,0
92008,2011,Male,80+,577
92128,2011,Male,80+,1343
91948,2011,Male,80+,10
92019,2011,Male,80+,610
92118,2011,Male,80+,507
92055,2011,Male,80+,6
92009,2011,Male,80+,425
92139,2011,Male,80+,376
91942,2011,Male,80+,732
91910,2011,Male,80+,1156
91934,2011,Male,80+,11
92040,2011,Male,Under 10,2811
92154,2011,Male,Under 10,5402
92004,2011,Male,Under 10,244
92108,2011,Male,Under 10,770
92060,2011,Male,Under 10,33
91906,2011,Male,Under 10,250
91915,2011,Male,Under 10,2149
92008,2011,Male,Under 10,1351
92130,2011,Male,Under 10,3819
91911,2011,Male,Under 10,6035
92173,2011,Male,Under 10,2341
92128,2011,Male,Under 10,2763
92064,2011,Male,Under 10,2787
91941,2011,Male,Under 10,1975
91942,2011,Male,Under 10,2172
92036,2011,Male,Under 10,171
91948,2011,Male,Under 10,25
92131,2011,Male,Under 10,2553
92078,2011,Male,Under 10,3220
92037,2011,Male,Under 10,1857
92104,2011,Male,Under 10,2538
92106,2011,Male,Under 10,1133
92182,2011,Male,Under 10,0
92122,2011,Male,Under 10,1845
92115,2011,Male,Under 10,3778
91980,2011,Male,Under 10,14
92069,2011,Male,Under 10,3638
92091,2011,Male,Under 10,115
91978,2011,Male,Under 10,529
92096,2011,Male,Under 10,0
92129,2011,Male,Under 10,3434
92065,2011,Male,Under 10,2259
91905,2011,Male,Under 10,116
92070,2011,Male,Under 10,24
91902,2011,Male,Under 10,998
92020,2011,Male,Under 10,4106
92117,2011,Male,Under 10,2765
92118,2011,Male,Under 10,926
92007,2011,Male,Under 10,551
92029,2011,Male,Under 10,1090
92056,2011,Male,Under 10,3208
92067,2011,Male,Under 10,498
92136,2011,Male,Under 10,0
92116,2011,Male,Under 10,1632
92114,2011,Male,Under 10,4617
92121,2011,Male,Under 10,221
91932,2011,Male,Under 10,1897
92061,2011,Male,Under 10,185
91917,2011,Male,Under 10,38
92093,2011,Male,Under 10,2
92055,2011,Male,Under 10,3004
92058,2011,Male,Under 10,1728
92127,2011,Male,Under 10,3505
92025,2011,Male,Under 10,4031
92026,2011,Male,Under 10,3594
92139,2011,Male,Under 10,2616
92009,2011,Male,Under 10,2908
92135,2011,Male,Under 10,12
92119,2011,Male,Under 10,1165
91934,2011,Male,Under 10,46
91901,2011,Male,Under 10,965
92105,2011,Male,Under 10,6192
92124,2011,Male,Under 10,2722
92084,2011,Male,Under 10,3610
91963,2011,Male,Under 10,75
91910,2011,Male,Under 10,5131
92086,2011,Male,Under 10,47
92120,2011,Male,Under 10,1325
92107,2011,Male,Under 10,1126
92059,2011,Male,Under 10,136
92021,2011,Male,Under 10,4474
92134,2011,Male,Under 10,0
92027,2011,Male,Under 10,4188
92057,2011,Male,Under 10,3891
92014,2011,Male,Under 10,545
91935,2011,Male,Under 10,493
92024,2011,Male,Under 10,3063
91977,2011,Male,Under 10,4449
91914,2011,Male,Under 10,1295
92010,2011,Male,Under 10,845
92054,2011,Male,Under 10,2523
91962,2011,Male,Under 10,86
91950,2011,Male,Under 10,4168
92536,2011,Male,Under 10,13
92102,2011,Male,Under 10,3421
92011,2011,Male,Under 10,1420
92075,2011,Male,Under 10,588
92019,2011,Male,Under 10,2631
92672,2011,Male,Under 10,610
92028,2011,Male,Under 10,2919
92103,2011,Male,Under 10,1049
92259,2011,Male,Under 10,0
91945,2011,Male,Under 10,1748
92071,2011,Male,Under 10,3362
92111,2011,Male,Under 10,2976
92081,2011,Male,Under 10,1869
92066,2011,Male,Under 10,13
91916,2011,Male,Under 10,97
92110,2011,Male,Under 10,1369
91931,2011,Male,Under 10,24
92101,2011,Male,Under 10,901
92126,2011,Male,Under 10,4609
92082,2011,Male,Under 10,1101
92145,2011,Male,Under 10,0
91913,2011,Male,Under 10,3255
92113,2011,Male,Under 10,4710
92003,2011,Male,Under 10,216
92155,2011,Male,Under 10,2
92161,2011,Male,Under 10,0
92140,2011,Male,Under 10,0
92109,2011,Male,Under 10,1717
92083,2011,Male,Under 10,3246
92123,2011,Male,Under 10,1931
